GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,TEAM_ABBREVIATION,WL,SEASON
0040900121,2010-04-17,MIL @ ATL,1610612749,MIL,L,2009-10
0040900171,2010-04-17,DEN vs. UTA,1610612743,DEN,W,2009-10
0040900101,2010-04-17,CHI @ CLE,1610612741,CHI,L,2009-10
0040900171,2010-04-17,UTA @ DEN,1610612762,UTA,L,2009-10
0040900121,2010-04-17,ATL vs. MIL,1610612737,ATL,W,2009-10
0040900131,2010-04-17,BOS vs. MIA,1610612738,BOS,W,2009-10
0040900131,2010-04-17,MIA @ BOS,1610612748,MIA,L,2009-10
0040900101,2010-04-17,CLE vs. CHI,1610612739,CLE,W,2009-10
0040900111,2010-04-18,ORL vs. CHA,1610612753,ORL,W,2009-10
0040900161,2010-04-18,POR @ PHX,1610612757,POR,W,2009-10
0040900151,2010-04-18,DAL vs. SAS,1610612742,DAL,W,2009-10
0040900151,2010-04-18,SAS @ DAL,1610612759,SAS,L,2009-10
0040900141,2010-04-18,LAL vs. OKC,1610612747,LAL,W,2009-10
0040900141,2010-04-18,OKC @ LAL,1610612760,OKC,L,2009-10
0040900111,2010-04-18,CHA @ ORL,1610612766,CHA,L,2009-10
0040900161,2010-04-18,PHX vs. POR,1610612756,PHX,L,2009-10
0040900172,2010-04-19,DEN vs. UTA,1610612743,DEN,L,2009-10
0040900172,2010-04-19,UTA @ DEN,1610612762,UTA,W,2009-10
0040900102,2010-04-19,CHI @ CLE,1610612741,CHI,L,2009-10
0040900102,2010-04-19,CLE vs. CHI,1610612739,CLE,W,2009-10
0040900132,2010-04-20,BOS vs. MIA,1610612738,BOS,W,2009-10
0040900132,2010-04-20,MIA @ BOS,1610612748,MIA,L,2009-10
0040900122,2010-04-20,ATL vs. MIL,1610612737,ATL,W,2009-10
0040900162,2010-04-20,PHX vs. POR,1610612756,PHX,W,2009-10
0040900142,2010-04-20,OKC @ LAL,1610612760,OKC,L,2009-10
0040900122,2010-04-20,MIL @ ATL,1610612749,MIL,L,2009-10
0040900162,2010-04-20,POR @ PHX,1610612757,POR,L,2009-10
0040900142,2010-04-20,LAL vs. OKC,1610612747,LAL,W,2009-10
0040900152,2010-04-21,SAS @ DAL,1610612759,SAS,W,2009-10
0040900152,2010-04-21,DAL vs. SAS,1610612742,DAL,L,2009-10
0040900112,2010-04-21,CHA @ ORL,1610612766,CHA,L,2009-10
0040900112,2010-04-21,ORL vs. CHA,1610612753,ORL,W,2009-10
0040900143,2010-04-22,LAL @ OKC,1610612747,LAL,L,2009-10
0040900163,2010-04-22,POR vs. PHX,1610612757,POR,L,2009-10
0040900143,2010-04-22,OKC vs. LAL,1610612760,OKC,W,2009-10
0040900103,2010-04-22,CHI vs. CLE,1610612741,CHI,W,2009-10
0040900103,2010-04-22,CLE @ CHI,1610612739,CLE,L,2009-10
0040900163,2010-04-22,PHX @ POR,1610612756,PHX,W,2009-10
0040900153,2010-04-23,DAL @ SAS,1610612742,DAL,L,2009-10
0040900153,2010-04-23,SAS vs. DAL,1610612759,SAS,W,2009-10
0040900133,2010-04-23,BOS @ MIA,1610612738,BOS,W,2009-10
0040900173,2010-04-23,UTA vs. DEN,1610612762,UTA,W,2009-10
0040900173,2010-04-23,DEN @ UTA,1610612743,DEN,L,2009-10
0040900133,2010-04-23,MIA vs. BOS,1610612748,MIA,L,2009-10
0040900113,2010-04-24,CHA vs. ORL,1610612766,CHA,L,2009-10
0040900123,2010-04-24,MIL vs. ATL,1610612749,MIL,W,2009-10
0040900113,2010-04-24,ORL @ CHA,1610612753,ORL,W,2009-10
0040900123,2010-04-24,ATL @ MIL,1610612737,ATL,L,2009-10
0040900164,2010-04-24,PHX @ POR,1610612756,PHX,L,2009-10
0040900144,2010-04-24,LAL @ OKC,1610612747,LAL,L,2009-10
0040900164,2010-04-24,POR vs. PHX,1610612757,POR,W,2009-10
0040900144,2010-04-24,OKC vs. LAL,1610612760,OKC,W,2009-10
0040900104,2010-04-25,CHI vs. CLE,1610612741,CHI,L,2009-10
0040900134,2010-04-25,MIA vs. BOS,1610612748,MIA,W,2009-10
0040900154,2010-04-25,DAL @ SAS,1610612742,DAL,L,2009-10
0040900174,2010-04-25,UTA vs. DEN,1610612762,UTA,W,2009-10
0040900154,2010-04-25,SAS vs. DAL,1610612759,SAS,W,2009-10
0040900104,2010-04-25,CLE @ CHI,1610612739,CLE,W,2009-10
0040900134,2010-04-25,BOS @ MIA,1610612738,BOS,L,2009-10
0040900174,2010-04-25,DEN @ UTA,1610612743,DEN,L,2009-10
0040900114,2010-04-26,ORL @ CHA,1610612753,ORL,W,2009-10
0040900165,2010-04-26,POR @ PHX,1610612757,POR,L,2009-10
0040900124,2010-04-26,MIL vs. ATL,1610612749,MIL,W,2009-10
0040900124,2010-04-26,ATL @ MIL,1610612737,ATL,L,2009-10
0040900114,2010-04-26,CHA vs. ORL,1610612766,CHA,L,2009-10
0040900165,2010-04-26,PHX vs. POR,1610612756,PHX,W,2009-10
0040900145,2010-04-27,LAL vs. OKC,1610612747,LAL,W,2009-10
0040900145,2010-04-27,OKC @ LAL,1610612760,OKC,L,2009-10
0040900155,2010-04-27,DAL vs. SAS,1610612742,DAL,W,2009-10
0040900155,2010-04-27,SAS @ DAL,1610612759,SAS,L,2009-10
0040900105,2010-04-27,CHI @ CLE,1610612741,CHI,L,2009-10
0040900105,2010-04-27,CLE vs. CHI,1610612739,CLE,W,2009-10
0040900135,2010-04-27,MIA @ BOS,1610612748,MIA,L,2009-10
0040900135,2010-04-27,BOS vs. MIA,1610612738,BOS,W,2009-10
0040900175,2010-04-28,DEN vs. UTA,1610612743,DEN,W,2009-10
0040900125,2010-04-28,MIL @ ATL,1610612749,MIL,W,2009-10
0040900175,2010-04-28,UTA @ DEN,1610612762,UTA,L,2009-10
0040900125,2010-04-28,ATL vs. MIL,1610612737,ATL,L,2009-10
0040900166,2010-04-29,POR vs. PHX,1610612757,POR,L,2009-10
0040900156,2010-04-29,SAS vs. DAL,1610612759,SAS,W,2009-10
0040900156,2010-04-29,DAL @ SAS,1610612742,DAL,L,2009-10
0040900166,2010-04-29,PHX @ POR,1610612756,PHX,W,2009-10
0040900146,2010-04-30,OKC vs. LAL,1610612760,OKC,L,2009-10
0040900176,2010-04-30,DEN @ UTA,1610612743,DEN,L,2009-10
0040900126,2010-04-30,ATL @ MIL,1610612737,ATL,W,2009-10
0040900146,2010-04-30,LAL @ OKC,1610612747,LAL,W,2009-10
0040900126,2010-04-30,MIL vs. ATL,1610612749,MIL,L,2009-10
0040900176,2010-04-30,UTA vs. DEN,1610612762,UTA,W,2009-10
0040900201,2010-05-01,BOS @ CLE,1610612738,BOS,L,2009-10
0040900201,2010-05-01,CLE vs. BOS,1610612739,CLE,W,2009-10
0040900127,2010-05-02,ATL vs. MIL,1610612737,ATL,W,2009-10
0040900231,2010-05-02,UTA @ LAL,1610612762,UTA,L,2009-10
0040900127,2010-05-02,MIL @ ATL,1610612749,MIL,L,2009-10
0040900231,2010-05-02,LAL vs. UTA,1610612747,LAL,W,2009-10
0040900221,2010-05-03,PHX vs. SAS,1610612756,PHX,W,2009-10
0040900202,2010-05-03,BOS @ CLE,1610612738,BOS,W,2009-10
0040900202,2010-05-03,CLE vs. BOS,1610612739,CLE,L,2009-10
0040900221,2010-05-03,SAS @ PHX,1610612759,SAS,L,2009-10
0040900232,2010-05-04,UTA @ LAL,1610612762,UTA,L,2009-10
0040900232,2010-05-04,LAL vs. UTA,1610612747,LAL,W,2009-10
0040900211,2010-05-04,ORL vs. ATL,1610612753,ORL,W,2009-10
0040900211,2010-05-04,ATL @ ORL,1610612737,ATL,L,2009-10
0040900222,2010-05-05,PHX vs. SAS,1610612756,PHX,W,2009-10
0040900222,2010-05-05,SAS @ PHX,1610612759,SAS,L,2009-10
0040900212,2010-05-06,ATL @ ORL,1610612737,ATL,L,2009-10
0040900212,2010-05-06,ORL vs. ATL,1610612753,ORL,W,2009-10
0040900203,2010-05-07,CLE @ BOS,1610612739,CLE,W,2009-10
0040900203,2010-05-07,BOS vs. CLE,1610612738,BOS,L,2009-10
0040900223,2010-05-07,SAS vs. PHX,1610612759,SAS,L,2009-10
0040900223,2010-05-07,PHX @ SAS,1610612756,PHX,W,2009-10
0040900213,2010-05-08,ATL vs. ORL,1610612737,ATL,L,2009-10
0040900213,2010-05-08,ORL @ ATL,1610612753,ORL,W,2009-10
0040900233,2010-05-08,UTA vs. LAL,1610612762,UTA,L,2009-10
0040900233,2010-05-08,LAL @ UTA,1610612747,LAL,W,2009-10
0040900204,2010-05-09,CLE @ BOS,1610612739,CLE,L,2009-10
0040900204,2010-05-09,BOS vs. CLE,1610612738,BOS,W,2009-10
0040900224,2010-05-09,SAS vs. PHX,1610612759,SAS,L,2009-10
0040900224,2010-05-09,PHX @ SAS,1610612756,PHX,W,2009-10
0040900234,2010-05-10,UTA vs. LAL,1610612762,UTA,L,2009-10
0040900214,2010-05-10,ATL vs. ORL,1610612737,ATL,L,2009-10
0040900214,2010-05-10,ORL @ ATL,1610612753,ORL,W,2009-10
0040900234,2010-05-10,LAL @ UTA,1610612747,LAL,W,2009-10
0040900205,2010-05-11,CLE vs. BOS,1610612739,CLE,L,2009-10
0040900205,2010-05-11,BOS @ CLE,1610612738,BOS,W,2009-10
0040900206,2010-05-13,CLE @ BOS,1610612739,CLE,L,2009-10
0040900206,2010-05-13,BOS vs. CLE,1610612738,BOS,W,2009-10
0040900301,2010-05-16,ORL vs. BOS,1610612753,ORL,L,2009-10
0040900301,2010-05-16,BOS @ ORL,1610612738,BOS,W,2009-10
0040900311,2010-05-17,LAL vs. PHX,1610612747,LAL,W,2009-10
0040900311,2010-05-17,PHX @ LAL,1610612756,PHX,L,2009-10
0040900302,2010-05-18,ORL vs. BOS,1610612753,ORL,L,2009-10
0040900302,2010-05-18,BOS @ ORL,1610612738,BOS,W,2009-10
0040900312,2010-05-19,LAL vs. PHX,1610612747,LAL,W,2009-10
0040900312,2010-05-19,PHX @ LAL,1610612756,PHX,L,2009-10
0040900303,2010-05-22,ORL @ BOS,1610612753,ORL,L,2009-10
0040900303,2010-05-22,BOS vs. ORL,1610612738,BOS,W,2009-10
0040900313,2010-05-23,LAL @ PHX,1610612747,LAL,L,2009-10
0040900313,2010-05-23,PHX vs. LAL,1610612756,PHX,W,2009-10
0040900304,2010-05-24,ORL @ BOS,1610612753,ORL,W,2009-10
0040900304,2010-05-24,BOS vs. ORL,1610612738,BOS,L,2009-10
0040900314,2010-05-25,LAL @ PHX,1610612747,LAL,L,2009-10
0040900314,2010-05-25,PHX vs. LAL,1610612756,PHX,W,2009-10
0040900305,2010-05-26,BOS @ ORL,1610612738,BOS,L,2009-10
0040900305,2010-05-26,ORL vs. BOS,1610612753,ORL,W,2009-10
0040900315,2010-05-27,LAL vs. PHX,1610612747,LAL,W,2009-10
0040900315,2010-05-27,PHX @ LAL,1610612756,PHX,L,2009-10
0040900306,2010-05-28,ORL @ BOS,1610612753,ORL,L,2009-10
0040900306,2010-05-28,BOS vs. ORL,1610612738,BOS,W,2009-10
0040900316,2010-05-29,LAL @ PHX,1610612747,LAL,W,2009-10
0040900316,2010-05-29,PHX vs. LAL,1610612756,PHX,L,2009-10
0040900401,2010-06-03,BOS @ LAL,1610612738,BOS,L,2009-10
0040900401,2010-06-03,LAL vs. BOS,1610612747,LAL,W,2009-10
0040900402,2010-06-06,BOS @ LAL,1610612738,BOS,W,2009-10
0040900402,2010-06-06,LAL vs. BOS,1610612747,LAL,L,2009-10
0040900403,2010-06-08,LAL @ BOS,1610612747,LAL,W,2009-10
0040900403,2010-06-08,BOS vs. LAL,1610612738,BOS,L,2009-10
0040900404,2010-06-10,LAL @ BOS,1610612747,LAL,L,2009-10
0040900404,2010-06-10,BOS vs. LAL,1610612738,BOS,W,2009-10
0040900405,2010-06-13,LAL @ BOS,1610612747,LAL,L,2009-10
0040900405,2010-06-13,BOS vs. LAL,1610612738,BOS,W,2009-10
0040900406,2010-06-15,BOS @ LAL,1610612738,BOS,L,2009-10
0040900406,2010-06-15,LAL vs. BOS,1610612747,LAL,W,2009-10
0040900407,2010-06-17,LAL vs. BOS,1610612747,LAL,W,2009-10
0040900407,2010-06-17,BOS @ LAL,1610612738,BOS,L,2009-10
0041000111,2011-04-16,MIA vs. PHI,1610612748,MIA,W,2010-11
0041000131,2011-04-16,ORL vs. ATL,1610612753,ORL,L,2010-11
0041000101,2011-04-16,IND @ CHI,1610612754,IND,L,2010-11
0041000111,2011-04-16,PHI @ MIA,1610612755,PHI,L,2010-11
0041000161,2011-04-16,POR @ DAL,1610612757,POR,L,2010-11
0041000101,2011-04-16,CHI vs. IND,1610612741,CHI,W,2010-11
0041000131,2011-04-16,ATL @ ORL,1610612737,ATL,W,2010-11
0041000161,2011-04-16,DAL vs. POR,1610612742,DAL,W,2010-11
0041000141,2011-04-17,SAS vs. MEM,1610612759,SAS,L,2010-11
0041000121,2011-04-17,NYK @ BOS,1610612752,NYK,L,2010-11
0041000151,2011-04-17,NOH @ LAL,1610612740,NOH,W,2010-11
0041000151,2011-04-17,LAL vs. NOH,1610612747,LAL,L,2010-11
0041000121,2011-04-17,BOS vs. NYK,1610612738,BOS,W,2010-11
0041000171,2011-04-17,DEN @ OKC,1610612743,DEN,L,2010-11
0041000171,2011-04-17,OKC vs. DEN,1610612760,OKC,W,2010-11
0041000141,2011-04-17,MEM @ SAS,1610612763,MEM,W,2010-11
0041000112,2011-04-18,MIA vs. PHI,1610612748,MIA,W,2010-11
0041000102,2011-04-18,IND @ CHI,1610612754,IND,L,2010-11
0041000102,2011-04-18,CHI vs. IND,1610612741,CHI,W,2010-11
0041000112,2011-04-18,PHI @ MIA,1610612755,PHI,L,2010-11
0041000122,2011-04-19,BOS vs. NYK,1610612738,BOS,W,2010-11
0041000132,2011-04-19,ORL vs. ATL,1610612753,ORL,W,2010-11
0041000122,2011-04-19,NYK @ BOS,1610612752,NYK,L,2010-11
0041000132,2011-04-19,ATL @ ORL,1610612737,ATL,L,2010-11
0041000162,2011-04-19,DAL vs. POR,1610612742,DAL,W,2010-11
0041000162,2011-04-19,POR @ DAL,1610612757,POR,L,2010-11
0041000172,2011-04-20,OKC vs. DEN,1610612760,OKC,W,2010-11
0041000152,2011-04-20,NOH @ LAL,1610612740,NOH,L,2010-11
0041000142,2011-04-20,SAS vs. MEM,1610612759,SAS,W,2010-11
0041000172,2011-04-20,DEN @ OKC,1610612743,DEN,L,2010-11
0041000152,2011-04-20,LAL vs. NOH,1610612747,LAL,W,2010-11
0041000142,2011-04-20,MEM @ SAS,1610612763,MEM,L,2010-11
0041000103,2011-04-21,IND vs. CHI,1610612754,IND,L,2010-11
0041000113,2011-04-21,MIA @ PHI,1610612748,MIA,W,2010-11
0041000103,2011-04-21,CHI @ IND,1610612741,CHI,W,2010-11
0041000163,2011-04-21,POR vs. DAL,1610612757,POR,W,2010-11
0041000163,2011-04-21,DAL @ POR,1610612742,DAL,L,2010-11
0041000113,2011-04-21,PHI vs. MIA,1610612755,PHI,L,2010-11
0041000123,2011-04-22,BOS @ NYK,1610612738,BOS,W,2010-11
0041000133,2011-04-22,ATL vs. ORL,1610612737,ATL,W,2010-11
0041000153,2011-04-22,LAL @ NOH,1610612747,LAL,W,2010-11
0041000133,2011-04-22,ORL @ ATL,1610612753,ORL,L,2010-11
0041000153,2011-04-22,NOH vs. LAL,1610612740,NOH,L,2010-11
0041000123,2011-04-22,NYK vs. BOS,1610612752,NYK,L,2010-11
0041000104,2011-04-23,CHI @ IND,1610612741,CHI,L,2010-11
0041000143,2011-04-23,SAS @ MEM,1610612759,SAS,L,2010-11
0041000164,2011-04-23,POR vs. DAL,1610612757,POR,W,2010-11
0041000173,2011-04-23,DEN vs. OKC,1610612743,DEN,L,2010-11
0041000104,2011-04-23,IND vs. CHI,1610612754,IND,W,2010-11
0041000173,2011-04-23,OKC @ DEN,1610612760,OKC,W,2010-11
0041000143,2011-04-23,MEM vs. SAS,1610612763,MEM,W,2010-11
0041000164,2011-04-23,DAL @ POR,1610612742,DAL,L,2010-11
0041000124,2011-04-24,NYK vs. BOS,1610612752,NYK,L,2010-11
0041000124,2011-04-24,BOS @ NYK,1610612738,BOS,W,2010-11
0041000114,2011-04-24,PHI vs. MIA,1610612755,PHI,W,2010-11
0041000134,2011-04-24,ATL vs. ORL,1610612737,ATL,W,2010-11
0041000154,2011-04-24,NOH vs. LAL,1610612740,NOH,W,2010-11
0041000134,2011-04-24,ORL @ ATL,1610612753,ORL,L,2010-11
0041000154,2011-04-24,LAL @ NOH,1610612747,LAL,L,2010-11
0041000114,2011-04-24,MIA @ PHI,1610612748,MIA,L,2010-11
0041000165,2011-04-25,DAL vs. POR,1610612742,DAL,W,2010-11
0041000174,2011-04-25,DEN vs. OKC,1610612743,DEN,W,2010-11
0041000165,2011-04-25,POR @ DAL,1610612757,POR,L,2010-11
0041000144,2011-04-25,MEM vs. SAS,1610612763,MEM,W,2010-11
0041000144,2011-04-25,SAS @ MEM,1610612759,SAS,L,2010-11
0041000174,2011-04-25,OKC @ DEN,1610612760,OKC,L,2010-11
0041000105,2011-04-26,CHI vs. IND,1610612741,CHI,W,2010-11
0041000105,2011-04-26,IND @ CHI,1610612754,IND,L,2010-11
0041000155,2011-04-26,NOH @ LAL,1610612740,NOH,L,2010-11
0041000135,2011-04-26,ATL @ ORL,1610612737,ATL,L,2010-11
0041000135,2011-04-26,ORL vs. ATL,1610612753,ORL,W,2010-11
0041000155,2011-04-26,LAL vs. NOH,1610612747,LAL,W,2010-11
0041000175,2011-04-27,OKC vs. DEN,1610612760,OKC,W,2010-11
0041000175,2011-04-27,DEN @ OKC,1610612743,DEN,L,2010-11
0041000115,2011-04-27,MIA vs. PHI,1610612748,MIA,W,2010-11
0041000115,2011-04-27,PHI @ MIA,1610612755,PHI,L,2010-11
0041000145,2011-04-27,SAS vs. MEM,1610612759,SAS,W,2010-11
0041000145,2011-04-27,MEM @ SAS,1610612763,MEM,L,2010-11
0041000166,2011-04-28,DAL @ POR,1610612742,DAL,W,2010-11
0041000166,2011-04-28,POR vs. DAL,1610612757,POR,L,2010-11
0041000136,2011-04-28,ORL @ ATL,1610612753,ORL,L,2010-11
0041000156,2011-04-28,LAL @ NOH,1610612747,LAL,W,2010-11
0041000156,2011-04-28,NOH vs. LAL,1610612740,NOH,L,2010-11
0041000136,2011-04-28,ATL vs. ORL,1610612737,ATL,W,2010-11
0041000146,2011-04-29,SAS @ MEM,1610612759,SAS,L,2010-11
0041000146,2011-04-29,MEM vs. SAS,1610612763,MEM,W,2010-11
0041000211,2011-05-01,BOS @ MIA,1610612738,BOS,L,2010-11
0041000211,2011-05-01,MIA vs. BOS,1610612748,MIA,W,2010-11
0041000221,2011-05-01,MEM @ OKC,1610612763,MEM,W,2010-11
0041000221,2011-05-01,OKC vs. MEM,1610612760,OKC,L,2010-11
0041000201,2011-05-02,ATL @ CHI,1610612737,ATL,W,2010-11
0041000231,2011-05-02,DAL @ LAL,1610612742,DAL,W,2010-11
0041000231,2011-05-02,LAL vs. DAL,1610612747,LAL,L,2010-11
0041000201,2011-05-02,CHI vs. ATL,1610612741,CHI,L,2010-11
0041000212,2011-05-03,MIA vs. BOS,1610612748,MIA,W,2010-11
0041000212,2011-05-03,BOS @ MIA,1610612738,BOS,L,2010-11
0041000222,2011-05-03,OKC vs. MEM,1610612760,OKC,W,2010-11
0041000222,2011-05-03,MEM @ OKC,1610612763,MEM,L,2010-11
0041000202,2011-05-04,ATL @ CHI,1610612737,ATL,L,2010-11
0041000202,2011-05-04,CHI vs. ATL,1610612741,CHI,W,2010-11
0041000232,2011-05-04,LAL vs. DAL,1610612747,LAL,L,2010-11
0041000232,2011-05-04,DAL @ LAL,1610612742,DAL,W,2010-11
0041000203,2011-05-06,CHI @ ATL,1610612741,CHI,W,2010-11
0041000203,2011-05-06,ATL vs. CHI,1610612737,ATL,L,2010-11
0041000233,2011-05-06,DAL vs. LAL,1610612742,DAL,W,2010-11
0041000233,2011-05-06,LAL @ DAL,1610612747,LAL,L,2010-11
0041000223,2011-05-07,MEM vs. OKC,1610612763,MEM,W,2010-11
0041000213,2011-05-07,BOS vs. MIA,1610612738,BOS,W,2010-11
0041000223,2011-05-07,OKC @ MEM,1610612760,OKC,L,2010-11
0041000213,2011-05-07,MIA @ BOS,1610612748,MIA,L,2010-11
0041000234,2011-05-08,DAL vs. LAL,1610612742,DAL,W,2010-11
0041000234,2011-05-08,LAL @ DAL,1610612747,LAL,L,2010-11
0041000204,2011-05-08,ATL vs. CHI,1610612737,ATL,W,2010-11
0041000204,2011-05-08,CHI @ ATL,1610612741,CHI,L,2010-11
0041000224,2011-05-09,OKC @ MEM,1610612760,OKC,W,2010-11
0041000214,2011-05-09,MIA @ BOS,1610612748,MIA,W,2010-11
0041000224,2011-05-09,MEM vs. OKC,1610612763,MEM,L,2010-11
0041000214,2011-05-09,BOS vs. MIA,1610612738,BOS,L,2010-11
0041000205,2011-05-10,ATL @ CHI,1610612737,ATL,L,2010-11
0041000205,2011-05-10,CHI vs. ATL,1610612741,CHI,W,2010-11
0041000215,2011-05-11,BOS @ MIA,1610612738,BOS,L,2010-11
0041000225,2011-05-11,OKC vs. MEM,1610612760,OKC,W,2010-11
0041000215,2011-05-11,MIA vs. BOS,1610612748,MIA,W,2010-11
0041000225,2011-05-11,MEM @ OKC,1610612763,MEM,L,2010-11
0041000206,2011-05-12,CHI @ ATL,1610612741,CHI,W,2010-11
0041000206,2011-05-12,ATL vs. CHI,1610612737,ATL,L,2010-11
0041000226,2011-05-13,OKC @ MEM,1610612760,OKC,L,2010-11
0041000226,2011-05-13,MEM vs. OKC,1610612763,MEM,W,2010-11
0041000301,2011-05-15,CHI vs. MIA,1610612741,CHI,W,2010-11
0041000301,2011-05-15,MIA @ CHI,1610612748,MIA,L,2010-11
0041000227,2011-05-15,OKC vs. MEM,1610612760,OKC,W,2010-11
0041000227,2011-05-15,MEM @ OKC,1610612763,MEM,L,2010-11
0041000311,2011-05-17,OKC @ DAL,1610612760,OKC,L,2010-11
0041000311,2011-05-17,DAL vs. OKC,1610612742,DAL,W,2010-11
0041000302,2011-05-18,MIA @ CHI,1610612748,MIA,W,2010-11
0041000302,2011-05-18,CHI vs. MIA,1610612741,CHI,L,2010-11
0041000312,2011-05-19,DAL vs. OKC,1610612742,DAL,L,2010-11
0041000312,2011-05-19,OKC @ DAL,1610612760,OKC,W,2010-11
0041000313,2011-05-21,DAL @ OKC,1610612742,DAL,W,2010-11
0041000313,2011-05-21,OKC vs. DAL,1610612760,OKC,L,2010-11
0041000303,2011-05-22,CHI @ MIA,1610612741,CHI,L,2010-11
0041000303,2011-05-22,MIA vs. CHI,1610612748,MIA,W,2010-11
0041000314,2011-05-23,OKC vs. DAL,1610612760,OKC,L,2010-11
0041000314,2011-05-23,DAL @ OKC,1610612742,DAL,W,2010-11
0041000304,2011-05-24,CHI @ MIA,1610612741,CHI,L,2010-11
0041000304,2011-05-24,MIA vs. CHI,1610612748,MIA,W,2010-11
0041000315,2011-05-25,DAL vs. OKC,1610612742,DAL,W,2010-11
0041000315,2011-05-25,OKC @ DAL,1610612760,OKC,L,2010-11
0041000305,2011-05-26,MIA @ CHI,1610612748,MIA,W,2010-11
0041000305,2011-05-26,CHI vs. MIA,1610612741,CHI,L,2010-11
0041000401,2011-05-31,MIA vs. DAL,1610612748,MIA,W,2010-11
0041000401,2011-05-31,DAL @ MIA,1610612742,DAL,L,2010-11
0041000402,2011-06-02,DAL @ MIA,1610612742,DAL,W,2010-11
0041000402,2011-06-02,MIA vs. DAL,1610612748,MIA,L,2010-11
0041000403,2011-06-05,MIA @ DAL,1610612748,MIA,W,2010-11
0041000403,2011-06-05,DAL vs. MIA,1610612742,DAL,L,2010-11
0041000404,2011-06-07,DAL vs. MIA,1610612742,DAL,W,2010-11
0041000404,2011-06-07,MIA @ DAL,1610612748,MIA,L,2010-11
0041000405,2011-06-09,DAL vs. MIA,1610612742,DAL,W,2010-11
0041000405,2011-06-09,MIA @ DAL,1610612748,MIA,L,2010-11
0041000406,2011-06-12,DAL @ MIA,1610612742,DAL,W,2010-11
0041000406,2011-06-12,MIA vs. DAL,1610612748,MIA,L,2010-11
0041100121,2012-04-28,IND vs. ORL,1610612754,IND,L,2011-12
0041100101,2012-04-28,CHI vs. PHI,1610612741,CHI,W,2011-12
0041100151,2012-04-28,DAL @ OKC,1610612742,DAL,L,2011-12
0041100101,2012-04-28,PHI @ CHI,1610612755,PHI,L,2011-12
0041100111,2012-04-28,NYK @ MIA,1610612752,NYK,L,2011-12
0041100151,2012-04-28,OKC vs. DAL,1610612760,OKC,W,2011-12
0041100111,2012-04-28,MIA vs. NYK,1610612748,MIA,W,2011-12
0041100121,2012-04-28,ORL @ IND,1610612753,ORL,W,2011-12
0041100141,2012-04-29,UTA @ SAS,1610612762,UTA,L,2011-12
0041100161,2012-04-29,LAL vs. DEN,1610612747,LAL,W,2011-12
0041100171,2012-04-29,LAC @ MEM,1610612746,LAC,W,2011-12
0041100161,2012-04-29,DEN @ LAL,1610612743,DEN,L,2011-12
0041100141,2012-04-29,SAS vs. UTA,1610612759,SAS,W,2011-12
0041100131,2012-04-29,BOS @ ATL,1610612738,BOS,L,2011-12
0041100131,2012-04-29,ATL vs. BOS,1610612737,ATL,W,2011-12
0041100171,2012-04-29,MEM vs. LAC,1610612763,MEM,L,2011-12
0041100152,2012-04-30,DAL @ OKC,1610612742,DAL,L,2011-12
0041100152,2012-04-30,OKC vs. DAL,1610612760,OKC,W,2011-12
0041100122,2012-04-30,IND vs. ORL,1610612754,IND,W,2011-12
0041100122,2012-04-30,ORL @ IND,1610612753,ORL,L,2011-12
0041100112,2012-04-30,NYK @ MIA,1610612752,NYK,L,2011-12
0041100112,2012-04-30,MIA vs. NYK,1610612748,MIA,W,2011-12
0041100162,2012-05-01,LAL vs. DEN,1610612747,LAL,W,2011-12
0041100162,2012-05-01,DEN @ LAL,1610612743,DEN,L,2011-12
0041100132,2012-05-01,BOS @ ATL,1610612738,BOS,W,2011-12
0041100132,2012-05-01,ATL vs. BOS,1610612737,ATL,L,2011-12
0041100102,2012-05-01,PHI @ CHI,1610612755,PHI,W,2011-12
0041100102,2012-05-01,CHI vs. PHI,1610612741,CHI,L,2011-12
0041100172,2012-05-02,LAC @ MEM,1610612746,LAC,L,2011-12
0041100172,2012-05-02,MEM vs. LAC,1610612763,MEM,W,2011-12
0041100142,2012-05-02,SAS vs. UTA,1610612759,SAS,W,2011-12
0041100142,2012-05-02,UTA @ SAS,1610612762,UTA,L,2011-12
0041100123,2012-05-02,ORL vs. IND,1610612753,ORL,L,2011-12
0041100123,2012-05-02,IND @ ORL,1610612754,IND,W,2011-12
0041100153,2012-05-03,DAL vs. OKC,1610612742,DAL,L,2011-12
0041100113,2012-05-03,MIA @ NYK,1610612748,MIA,W,2011-12
0041100153,2012-05-03,OKC @ DAL,1610612760,OKC,W,2011-12
0041100113,2012-05-03,NYK vs. MIA,1610612752,NYK,L,2011-12
0041100133,2012-05-04,ATL @ BOS,1610612737,ATL,L,2011-12
0041100163,2012-05-04,LAL @ DEN,1610612747,LAL,L,2011-12
0041100163,2012-05-04,DEN vs. LAL,1610612743,DEN,W,2011-12
0041100133,2012-05-04,BOS vs. ATL,1610612738,BOS,W,2011-12
0041100103,2012-05-04,PHI vs. CHI,1610612755,PHI,W,2011-12
0041100103,2012-05-04,CHI @ PHI,1610612741,CHI,L,2011-12
0041100124,2012-05-05,IND @ ORL,1610612754,IND,W,2011-12
0041100143,2012-05-05,UTA vs. SAS,1610612762,UTA,L,2011-12
0041100124,2012-05-05,ORL vs. IND,1610612753,ORL,L,2011-12
